postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females,brewery_type,city,country,id,latitude,longitude,name,phone,state,street,tag_list,updated_at,website_url
48189,13582.0,39.9,56759.0,29700.0,6517.0,7065.0,planning,Whitmore Lake,United States,3452,,,Brewery in Planning - WHITMORE LAKE,,Michigan,,[],2018-08-11T21:37:46.958Z,
48192,25621.0,41.0,48664.0,25287.0,12393.0,13228.0,brewpub,Wyandotte,United States,3699,42.20229805,-83.1513262768499,Sports Brewpub,7342855060,Michigan,166 Maple St,[],2018-08-24T00:44:13.332Z,
48197,62684.0,31.0,48772.0,26222.0,30797.0,31887.0,brewpub,Ypsilanti,United States,3613,,,Mishigama Craft Brewing / Ypsi Alehouse,7344871555,Michigan,124 Pearl St Ste 100,[],2018-08-11T21:37:52.843Z,http://www.ypsialehouse.com
48198,38095.0,34.1,40366.0,23662.0,17574.0,20521.0,micro,Ypsilanti,United States,3387,42.24586784375,-83.61103475,734 Brewing Company,7346496453,Michigan,15 E Cross St,[],2018-08-24T00:41:59.719Z,
48198,38095.0,34.1,40366.0,23662.0,17574.0,20521.0,micro,Ypsilanti,United States,3396,42.250158,-83.6099915,Arbor Brewing Co. Microbrewery,7344802739,Michigan,720 Norris St,[],2018-08-24T00:42:04.230Z,
48201,11748.0,33.7,15139.0,17732.0,6149.0,5599.0,regional,Detroit,United States,3522,42.34299565,-83.0605729011145,Founders Brewing Co,,Michigan,456 Charlotte St,[],2018-08-24T00:42:57.111Z,
48201,11748.0,33.7,15139.0,17732.0,6149.0,5599.0,brewpub,Detroit,United States,3615,42.3518156,-83.0660373282061,Motor City Brewing Works,3138322700,Michigan,470 W Canfield St,[],2018-08-24T00:43:37.231Z,http://www.motorcitybeer.com
48201,11748.0,33.7,15139.0,17732.0,6149.0,5599.0,micro,Detroit,United States,3616,42.351519969697,-83.0647489292929,Motor City Brewing Works Warehouse,,Michigan,441 W Canfield St,[],2018-08-24T00:43:37.667Z,
48201,11748.0,33.7,15139.0,17732.0,6149.0,5599.0,brewpub,Detroit,United States,3738,42.384371,-83.086546,Traffic Jam and Snug,3138319470,Michigan,4268 2nd Ave,[],2018-08-24T00:44:30.488Z,http://www.trafficjamdetroit.com
48207,20439.0,44.6,22090.0,19107.0,9394.0,11045.0,planning,Detroit,United States,3447,,,Brewery Faisan,5867032030,Michigan,,[],2018-08-11T21:37:46.808Z,http://www.breweryfaisan.com
48207,20439.0,44.6,22090.0,19107.0,9394.0,11045.0,regional,Detroit,United States,3401,42.4190883,-83.072904,Atwater Brewing Co,3138779205,Michigan,237 Joseph Campau St,[],2018-08-24T00:42:06.885Z,http://www.atwaterbeer.com
48207,20439.0,44.6,22090.0,19107.0,9394.0,11045.0,micro,Detroit,United States,3499,42.346625,-83.0387622857143,Eastern Market Brewing Company,,Michigan,2515 Riopelle St,[],2018-08-24T00:42:47.859Z,http://www.easternmarket.beer
48207,20439.0,44.6,22090.0,19107.0,9394.0,11045.0,planning,Detroit,United States,3754,,,Vivio's Food,3133931711,Michigan,,[],2018-08-11T21:37:58.334Z,http://www.viviosdetroit.com
48216,5556.0,36.1,23367.0,14981.0,2777.0,2779.0,contract,Detroit,United States,3392,,,American Badass Beer,,Michigan,1401 Abbott St Corktown,[],2018-08-11T21:37:44.799Z,http://www.americanbadassbeer.com
48216,5556.0,36.1,23367.0,14981.0,2777.0,2779.0,brewpub,Detroit,United States,3413,42.3184806,-83.088689,Batch Brewing Co,3133388008,Michigan,1400 Porter St,[],2018-08-24T00:42:12.702Z,http://www.BatchBrewingCompany.com
48216,5556.0,36.1,23367.0,14981.0,2777.0,2779.0,micro,Detroit,United States,3443,42.327702885906,-83.0619768993289,Brew Detroit,3139747366,Michigan,1401 Abbott St,[],2018-08-24T00:42:26.008Z,http://www.brewdetroit.com
48220,22773.0,35.7,44986.0,26577.0,11383.0,11390.0,micro,Ferndale,United States,3405,42.4508021,-83.1428144,Axle Brewing Company,2486137002,Michigan,567 Livernois St,[],2018-08-24T00:42:08.765Z,http://www.axlebrewing.com
48220,22773.0,35.7,44986.0,26577.0,11383.0,11390.0,micro,Ferndale,United States,3750,42.4679929,-83.1274188,Urbanrest Brewing Company,,Michigan,2615 Wolcott St,[],2018-08-24T00:44:35.943Z,http://www.urbanrest.com
48220,22773.0,35.7,44986.0,26577.0,11383.0,11390.0,brewpub,Ferndale,United States,3764,42.4596444,-83.133331090021,Woodward Avenue Brewers,2485463696,Michigan,22646 Woodward Ave,[],2018-08-24T00:44:42.249Z,http://www.thewabsite.com
48226,5370.0,40.1,30891.0,33039.0,3214.0,2156.0,brewpub,Detroit,United States,3489,42.335962,-83.0487178571428,Detroit Beer Co,3139621529,Michigan,1529 Broadway St Ste 100,[],2018-08-24T00:42:42.965Z,http://www.detroitbeerco.com
48230,16860.0,42.5,96975.0,51943.0,7949.0,8911.0,brewpub,Grosse Pointe Park,United States,3403,42.3814617,-82.9399103,Atwater In the Park Biergarten and Tap House,3133445104,Michigan,1175 Lakepointe St,[],2018-08-24T00:42:07.906Z,http://www.atwaterbeer.com
48304,16667.0,47.9,104325.0,63584.0,8198.0,8469.0,planning,Bloomfield Hills,United States,3633,,,Old Detroit Brewing Co,,Michigan,,[],2018-08-11T21:37:53.548Z,
48307,40878.0,38.5,66263.0,36870.0,19813.0,21065.0,brewpub,Rochester,United States,3673,,,Rochester Mills Beer Co,2486505080,Michigan,400 Water St Ste 101,[],2018-08-11T21:37:55.349Z,http://www.beercos.com
48315,26719.0,46.8,69171.0,33030.0,12705.0,14014.0,brewpub,Shelby Township,United States,3688,42.6320201428571,-82.9736141428571,Sherwood Brewing Co,5865329669,Michigan,45689 Hayes Rd,[],2018-08-24T00:44:07.869Z,http://www.sherwoodbrewing.com
48316,25854.0,41.5,69620.0,32724.0,12877.0,12977.0,micro,Shelby Charter Township,United States,3461,,,Brooks Brewing,5868844741,Michigan,52033 Van Dyke,[],2018-08-11T21:37:47.257Z,http://www.bbrewing.com
48326,21025.0,33.3,52937.0,29015.0,10009.0,11016.0,micro,Auburn Hills,United States,3674,,,Rochester Mills Production Brewery,2483773130,Michigan,3275 Lapeer W Rd,[],2018-08-11T21:37:55.388Z,http://www.beercos.com
48327,22185.0,39.4,51596.0,27494.0,11164.0,11021.0,micro,Waterford,United States,3682,42.659901,-83.4048664,Rustic Leaf Brewing Company,2485999933,Michigan,7200 Highland Rd,[],2018-08-24T00:44:05.399Z,http://www.rusticleafbrewingcompany.com
48336,26619.0,40.6,54921.0,29841.0,13255.0,13364.0,micro,Farmington,United States,3511,,,Farmington Underground Canning and Kegging,,Michigan,,[],2018-08-11T21:37:48.841Z,
48336,26619.0,40.6,54921.0,29841.0,13255.0,13364.0,micro,Farmington,United States,3510,42.4649541,-83.3760374202167,Farmington Brewing Company LLC,2489579543,Michigan,33336 Grand River Ave,[],2018-08-24T00:42:53.032Z,http://fbcbrewing.com
48342,17854.0,32.0,20830.0,13064.0,8546.0,9308.0,micro,Pontiac,United States,3508,42.6369922,-83.292346,Exferimentation Brewing Company,2486481377,Michigan,7 N Saginaw St,[],2018-08-24T00:42:51.999Z,http://www.exferimentationbrewing.com
48342,17854.0,32.0,20830.0,13064.0,8546.0,9308.0,brewpub,Pontiac,United States,3515,42.6369922,-83.292346,Fillmore 13 Brewery,2489773972,Michigan,7 N Saginaw St,[],2018-08-24T00:42:54.420Z,http://www.fillmore13brewery.com
48346,22888.0,40.0,61315.0,30549.0,11397.0,11491.0,brewpub,Clarkston,United States,3650,42.7174413,-83.4149011,Parkers Hilltop Brewery,2483838444,Michigan,6110 Dixie Hwy,[],2018-08-24T00:43:51.316Z,http://www.hilltopbrew.com
48371,22826.0,39.6,76419.0,32397.0,11086.0,11740.0,brewpub,Oxford,United States,3560,42.8265607142857,-83.2665038571429,HomeGrown Brewing Company,2488918290,Michigan,28 N Washington St,[],2018-08-24T00:43:13.025Z,http://www.homegrownbrewco.com
48375,22189.0,40.0,83968.0,40425.0,10801.0,11388.0,brewpub,Novi,United States,3400,42.4783271,-83.4609783,Ascension Brewing Company,2483082093,Michigan,42000 Grand River Ave,[],2018-08-24T00:42:06.270Z,http://www.ascension.beer
48381,12800.0,42.6,74375.0,35993.0,6165.0,6635.0,planning,Milford,United States,3471,,,CHILLAX Brewing Company LLC,2483883458,Michigan,,[],2018-08-11T21:37:47.561Z,
48381,12800.0,42.6,74375.0,35993.0,6165.0,6635.0,brewpub,Milford,United States,3671,,,River's Edge Brewing Co,2486851625,Michigan,125 S Main St Ste 400,[],2018-08-11T21:37:55.253Z,http://www.riversedgebrew.com
48382,21683.0,40.9,87835.0,39583.0,10859.0,10824.0,brewpub,Commerce Township,United States,3581,,,Kickstand Brewing Co,2483015941,Michigan,3050 Union Lake Rd Ste 4A,[],2018-08-11T21:37:51.461Z,http://www.kickstandbrewingco.com
48390,23246.0,41.8,63641.0,33624.0,11204.0,12042.0,brewpub,Commerce Township,United States,3473,42.5774369385358,-83.4429583905637,CJs Brewing Co,2483667979,Michigan,8115 Richardson Rd,[],2018-08-24T00:42:35.289Z,http://www.cjsbrewingcompany.com
48393,16560.0,33.9,47908.0,28508.0,8413.0,8147.0,micro,Wixom,United States,3492,42.5244011667652,-83.5366379248592,Drafting Table Brewing Company,2489567279,Michigan,49438 Pontiac Trl,[],2018-08-24T00:42:44.400Z,http://www.draftingtablebeer.com
48423,32169.0,39.6,51156.0,25557.0,15227.0,16942.0,brewpub,Davison,United States,3608,43.05021425,-83.517313303003,MDs Sports Tavern and Grill,8106536408,Michigan,3040 N State Rd,[],2018-08-24T00:43:34.004Z,http://www.mdsportstavern.com
48430,36202.0,41.5,62807.0,29796.0,17739.0,18463.0,brewpub,Fenton,United States,3512,42.8515555657895,-83.7047087631579,Fenton Winery & Brewery,8103734194,Michigan,1370 N Long Lake Rd,[],2018-08-24T00:42:53.525Z,http://www.fentonwinery.com
48430,36202.0,41.5,62807.0,29796.0,17739.0,18463.0,brewpub,Fenton,United States,3603,42.792852,-83.7064281428571,Lynchpin Beer Company / The Laundry,8106298852,Michigan,115 W Shiawassee Ave,[],2018-08-24T00:43:31.764Z,http://www.lunchandbeyond.com
48442,21401.0,38.9,66197.0,28819.0,10805.0,10596.0,brewpub,Holly,United States,3628,42.8002627292793,-83.6273796449824,Northern Oak Brewery,2486347515,Michigan,806 N Saginaw St,[],2018-08-24T00:43:43.023Z,http://www.northernoakbrewery.com
48446,30843.0,43.9,50587.0,23726.0,15554.0,15289.0,brewpub,Lapeer,United States,3735,43.053775755102,-83.3124754897959,Tilted Axis Brewing Company,8109694477,Michigan,303 W Nepessing St,[],2018-08-24T00:44:29.430Z,http://www.tiltedaxis.beer
48450,4630.0,50.3,41120.0,25685.0,2246.0,2384.0,brewpub,Lexington,United States,3592,43.2678755,-82.530867,Lexington Brewing Co,8103595012,Michigan,5475 Main St,[],2018-08-24T00:43:26.971Z,http://www.lexingtonbrewery.com
48467,2327.0,57.4,38705.0,24973.0,1198.0,1129.0,brewpub,Port Austin,United States,3460,,,Broken Rock Brewery,2487033114,Michigan,282 Grindstone Rd Bird Creek Farms,[],2018-08-11T21:37:47.229Z,http://birdcreekfarms.com
48471,5640.0,44.5,36761.0,21603.0,2619.0,3021.0,brewpub,Sandusky,United States,3505,43.4203640612245,-82.829770877551,Elk Street Brewery,8103008049,Michigan,3 S Elk St,[],2018-08-24T00:42:50.107Z,http://www.elkstreetbrewery.com
48503,24866.0,38.4,26494.0,17894.0,11927.0,12939.0,micro,Flint,United States,3713,43.0152278792724,-83.6966317916434,Tenacity Brewing,8103396676,Michigan,119 N Grand Traverse St,[],2018-08-24T00:44:19.759Z,http://www.tenacitybrewing.com
48507,31512.0,35.3,32162.0,16910.0,14171.0,17341.0,brewpub,Flint,United States,3667,,,Redwood Brewing Co,8102338000,Michigan,5304 Gateway Ctr,[],2018-08-11T21:37:55.106Z,http://www.redwoodbrewingco.com
48509,9889.0,43.9,53089.0,24222.0,5038.0,4851.0,micro,Burton,United States,3666,43.01100775,-83.5979524423077,Redline Brewing Company,8102592009,Michigan,5470 Lapeer Rd,[],2018-08-24T00:43:57.784Z,http://redlinebrewingcompany.com
48519,7771.0,39.0,41165.0,20598.0,3584.0,4187.0,brewpub,Burton,United States,3728,42.9924788,-83.63373728,The Red Baron,8107441310,Michigan,2495 S Center Rd,[],2018-08-24T00:44:26.642Z,http://www.baronburger.com
48602,29833.0,34.8,32842.0,17210.0,14529.0,15304.0,micro,Saginaw,United States,3641,43.417723,-83.9640135102041,Oracle Brewing Company,9894017446,Michigan,122 N Michigan Ave,[],2018-08-24T00:43:47.539Z,http://www.oraclebeer.com
48609,11952.0,47.0,53557.0,27929.0,5949.0,6003.0,micro,Saginaw,United States,3598,43.4051822502285,-84.051935416668,Loggers Brewing Company,9894013085,Michigan,1215 S River Rd,[],2018-08-24T00:43:29.843Z,http://www.loggersbrewingcompany.com
48617,8612.0,37.4,37963.0,19703.0,3933.0,4679.0,brewpub,Clare,United States,3525,43.8256884,-84.7683591,Four Leaf Brewing,9894246114,Michigan,412 N McEwan St,[],2018-08-24T00:42:58.455Z,http://www.fourleafcraftbeer.com
48626,6105.0,43.7,63406.0,27545.0,3052.0,3053.0,brewpub,Hemlock,United States,3723,43.4157758,-84.1741049,The Maple Grille LLC,,Michigan,13105 Gratiot Rd,[],2018-08-24T00:44:24.338Z,
48642,32933.0,38.8,54996.0,31431.0,15849.0,17084.0,planning,Midland,United States,3454,,,Brewery In Planning- Gonzales,2252574118,Michigan,,[],2018-08-11T21:37:47.034Z,
48642,32933.0,38.8,54996.0,31431.0,15849.0,17084.0,brewpub,Midland,United States,3611,43.6408678,-84.2910925,Midland Brewing Co,9892597210,Michigan,5011 N Saginaw Road,[],2018-08-24T00:43:35.395Z,http://www.midlandbrewing.com
48661,10062.0,47.5,38193.0,22266.0,4929.0,5133.0,brewpub,West Branch,United States,3720,44.2763520816327,-84.2375165102041,The Highway Brewing Co.,9897090716,Michigan,209 W Houghton Ave,[],2018-08-24T00:44:22.952Z,http://www.highwaybrewingco.com
48706,40208.0,43.6,45237.0,25165.0,19414.0,20794.0,brewpub,Bay City,United States,3602,,,Lumber Barons Brewery,9898910100,Michigan,804 E Midland St,[],2018-08-11T21:37:52.399Z,http://www.lumberbaronsbrewery.com
48706,40208.0,43.6,45237.0,25165.0,19414.0,20794.0,micro,Bay City,United States,3741,,,Tri City Brewing Co,9896861340,Michigan,4170 Shrestha Dr,[],2018-08-11T21:37:57.936Z,http://www.tricitybrewing.com
48734,7643.0,49.7,54603.0,32224.0,3560.0,4083.0,micro,Frankenmuth,United States,3526,43.3289333570094,-83.7392940386682,Frankenmuth Brewing Co,2489309440,Michigan,425 S Main St,[],2018-08-24T00:42:58.943Z,http://www.frankenmuthbrewery.com
48750,8667.0,50.2,34080.0,22227.0,4515.0,4152.0,brewpub,Oscoda,United States,3761,,,Wiltse's Brew Pub and Family Restaurant,9897392231,Michigan,5606 F 41,[],2018-08-11T21:37:58.538Z,http://www.wiltsebrewpub.com
48763,5370.0,50.5,42319.0,22614.0,2628.0,2742.0,brewpub,Tawas City,United States,3717,44.268263780187,-83.516902402774,The Boathouse Beer Co and Boozery,9899845233,Michigan,450 W Lake St,[],2018-08-24T00:44:21.588Z,http://www.boathousebeerco.com
48801,13118.0,32.7,36051.0,17904.0,6249.0,6869.0,brewpub,Alma,United States,3391,43.3788880847458,-84.6588718983051,Alma Brewing Co,9894620208,Michigan,208 E Superior St,[],2018-08-24T00:42:01.941Z,http://www.almabrewing.com
48809,10848.0,37.5,44533.0,20076.0,5513.0,5335.0,planning,Belding,United States,3417,,,Belding Brewing Company,6163086285,Michigan,,[],2018-08-11T21:37:45.750Z,
48813,21058.0,39.9,52889.0,23643.0,10334.0,10724.0,brewpub,Charlotte,United States,3500,42.549391,-84.83579,Eaton Pub & Grille Brewery / Charlotte Brewing Co,5175438882,Michigan,214 S Cochran Ave,[],2018-08-24T00:42:48.310Z,http://www.eatonpub.com
48820,17032.0,39.7,74788.0,35713.0,8249.0,8783.0,brewpub,Dewitt,United States,3599,42.8424362857143,-84.5692237142857,Looking Glass Brewing Company,5175827287,Michigan,115 N Bridge St,[],2018-08-24T00:43:30.330Z,http://www.facebook.com/DeWittBreweryProject/
48821,5763.0,48.3,58696.0,29106.0,2989.0,2774.0,micro,Dimondale,United States,3490,42.64660055,-84.6483014,Dimes Brewhouse,5173032067,Michigan,145 N Bridge St,[],2018-08-24T00:42:43.407Z,http://www.dimesbrewhouse.com
48823,49813.0,23.8,39692.0,27039.0,24721.0,25092.0,brewpub,East Lansing,United States,3552,42.73626665,-84.4828245246491,Harpers Restaurant and Brewpub,5173334040,Michigan,131 Albert Ave,[],2018-08-24T00:43:09.362Z,http://www.harpersbrewpub.com
48823,49813.0,23.8,39692.0,27039.0,24721.0,25092.0,micro,East Lansing,United States,3506,,,Ellison Brewery & Spirits,5172035498,Michigan,4903 Dawn Ave,[],2018-08-11T21:37:48.664Z,http://www.ellisonbrewing.com
48837,18829.0,42.9,65663.0,30630.0,8725.0,10104.0,micro,Grand Ledge,United States,3457,42.752301,-84.745273,BrickHaven Brewing Company,5179251319,Michigan,200 E Jefferson St,[],2018-08-24T00:42:29.174Z,
48837,18829.0,42.9,65663.0,30630.0,8725.0,10104.0,micro,Grand Ledge,United States,3684,42.7407776966292,-84.7345363820225,Sanctuary Spirits,5179251930,Michigan,902 E Saginaw Hwy,[],2018-08-24T00:44:06.312Z,http://www.sanctuaryspirits.com
48838,17928.0,37.7,40731.0,20694.0,8994.0,8934.0,brewpub,Greenville,United States,3465,,,Castle Brewing Co,6167126226,Michigan,1310 W Washington,[],2018-08-11T21:37:47.372Z,http://www.castlebrewingco.com
48843,43397.0,38.4,67477.0,30627.0,21060.0,22337.0,brewpub,Howell,United States,3388,42.6077372244898,-83.9309453877551,Aberrant Ales,5175188699,Michigan,219 W Grand River Ave,[],2018-08-24T00:42:00.172Z,http://www.aberrantales.com
48843,43397.0,38.4,67477.0,30627.0,21060.0,22337.0,planning,Howell,United States,3453,,,"Brewery In Planning- Brighton, MI.",,Michigan,,[],2018-08-11T21:37:47.000Z,http://www.schmucksbrewing.com
48843,43397.0,38.4,67477.0,30627.0,21060.0,22337.0,brewpub,Howell,United States,3436,42.603858,-83.931806,Block Brewing Company,,Michigan,1140 S Michigan Ave,[],2018-08-24T00:42:22.673Z,http://www.blockbrewingcompany.com
48843,43397.0,38.4,67477.0,30627.0,21060.0,22337.0,micro,Howell,United States,3507,42.6327301666667,-83.9948055,Eternity Brewing Co,5172954904,Michigan,4060 E Grand River Ave,[],2018-08-24T00:42:51.554Z,http://www.eternitybrewing.com
48843,43397.0,38.4,67477.0,30627.0,21060.0,22337.0,brewpub,Howell,United States,3567,42.6076839591837,-83.9308010204082,"Howell's MainStreet Winery, Brewery & Pizzeria",5175459463,Michigan,201 W Grand River Ave,[],2018-08-24T00:43:15.383Z,http://www.howellsmainstreetwinery.com
48846,20655.0,35.9,40189.0,16081.0,12188.0,8467.0,brewpub,Ionia,United States,3729,42.9813583055556,-85.0676624305556,"The Sanford Beverage Company, Inc. D.B.A. Steele Street Brewing",6165234003,Michigan,300 S Steele St,[],2018-08-24T00:44:27.074Z,http://www.steelestreetbrewing.com
48847,5763.0,41.0,44853.0,23875.0,2822.0,2941.0,micro,Ithaca,United States,3562,,,Hometown Cellars Winery & Brewery,9898756010,Michigan,108 E Center St Ste D,[],2018-08-11T21:37:50.748Z,http://www.hometowncellars.com
48854,18616.0,40.7,63552.0,29580.0,9238.0,9378.0,micro,Mason,United States,3407,42.5786176,-84.4433383,BAD Brewing Co,5176767664,Michigan,440 S Jefferson St,[],2018-08-24T00:42:09.674Z,http://www.badbrewing.com
48854,18616.0,40.7,63552.0,29580.0,9238.0,9378.0,brewpub,Mason,United States,3697,42.6709575555556,-84.4327646666667,Spartan Brewpub,5175075098,Michigan,3056 Okemos Rd,[],2018-08-24T00:44:12.348Z,http://spartanbrewpub.com/
48858,49502.0,22.9,31645.0,18423.0,23898.0,25604.0,brewpub,Mount Pleasant,United States,3482,43.6117691624204,-84.7607110191083,Cranker's Restaurant & Brewery,9897791919,Michigan,1207 E Pickard St,[],2018-08-24T00:42:39.623Z,http://www.crankersbrewery.com
48858,49502.0,22.9,31645.0,18423.0,23898.0,25604.0,brewpub,Mount Pleasant,United States,3568,,,Hunter's Ale House,9897792626,Michigan,4855 E Blue Grass Rd,[],2018-08-11T21:37:51.000Z,
48858,49502.0,22.9,31645.0,18423.0,23898.0,25604.0,brewpub,Mt Pleasant,United States,3618,43.604568,-84.7822205,Mountain Town Station Restaurant & Brew Pub,9894004666,Michigan,506 W Broadway St,[],2018-08-24T00:43:38.551Z,http://www.mountaintownbrew.com
48858,49502.0,22.9,31645.0,18423.0,23898.0,25604.0,micro,Mt Pleasant,United States,3617,43.6118094755558,-84.7868955164943,Mountain Town Brewing Co,9894004666,Michigan,614 W Pickard St,[],2018-08-24T00:43:38.103Z,http://www.mountaintownbrew.com
48875,10558.0,39.1,61212.0,25881.0,5222.0,5336.0,micro,Portland,United States,3478,42.8714242896063,-84.9032148381293,ConfluxCity Brewing Company,5175269091,Michigan,110 N Water St,[],2018-08-24T00:42:37.634Z,http://www.confluxcitybrew.com
48875,10558.0,39.1,61212.0,25881.0,5222.0,5336.0,brewpub,Portland,United States,3527,42.8698587142857,-84.9028427142857,Gallery Brewery,5175269060,Michigan,143 Kent St,[],2018-08-24T00:42:59.371Z,http://www.thegallerybrewery.com
48895,11299.0,41.9,76400.0,38164.0,5398.0,5901.0,brewpub,Williamston,United States,3610,,,Michigan Brewing Works,5176557777,Michigan,3435 Dietz Rd,[],2018-08-11T21:37:52.738Z,
48895,11299.0,41.9,76400.0,38164.0,5398.0,5901.0,micro,Williamston,United States,3635,42.6878555,-84.2899561,Old Nation Brewing Company,5176551301,Michigan,1500 W. Grand River Ave,[],2018-08-24T00:43:45.715Z,http://www.oldnationbrewing.com
48906,25641.0,35.3,39930.0,21355.0,12836.0,12805.0,micro,Lansing,United States,3646,42.7505921020408,-84.5486098265306,Ozone's Brewhouse,5179992739,Michigan,305 Beaver St,[],2018-08-24T00:43:49.908Z,http://www.ozonesbrewhouse.com
48912,17931.0,30.7,38387.0,20895.0,8388.0,9543.0,brewpub,Lansing,United States,3588,42.7368424,-84.5455093002192,Lansing Brewing Company,5175996001,Michigan,518 E Shiawassee St,[],2018-08-24T00:43:25.001Z,
48917,32082.0,41.9,51830.0,29977.0,15602.0,16480.0,brewpub,Lansing,United States,3495,42.712054,-84.662048,EagleMonk Pub and Brewery,5177087350,Michigan,4906 W Mount Hope Hwy,[],2018-08-24T00:42:45.958Z,
48933,2478.0,30.5,14817.0,15382.0,1379.0,1099.0,micro,Lansing,United States,3612,,,Midtown Brewing Co,5179771349,Michigan,402 S Washington Sq,[],2018-08-11T21:37:52.813Z,http://www.midtownbrewingco.com
49001,22581.0,31.2,32259.0,17613.0,11234.0,11347.0,micro,Kalamazoo,United States,3393,42.2667199832402,-85.5378194022346,American Brewers Inc,2692171920,Michigan,3408 Miller Rd,[],2018-08-24T00:42:02.849Z,http://www.americanbrewers.us
49001,22581.0,31.2,32259.0,17613.0,11234.0,11347.0,brewpub,Kalamazoo,United States,3459,42.2797726833333,-85.582846,Brite Eyes Brewing Co,2692205001,Michigan,1156 S Burdick St,[],2018-08-24T00:42:30.177Z,
49001,22581.0,31.2,32259.0,17613.0,11234.0,11347.0,planning,Kalamazoo,United States,3639,,,One Well Brewing,2694599240,Michigan,,[],2018-08-11T21:37:53.713Z,
49001,22581.0,31.2,32259.0,17613.0,11234.0,11347.0,brewpub,Kalamazoo,United States,3638,42.2485915,-85.5591755,One Well Brewing,2694599240,Michigan,4213 Portage St,[],2018-08-24T00:43:46.574Z,http://www.onewellbrewing.com
49002,19528.0,37.0,44526.0,26901.0,9830.0,9698.0,brewpub,Portage,United States,3442,42.2389291819283,-85.5602313076769,Bravo! Restaurant & Cafe,2693447700,Michigan,5402 Portage Rd,[],2018-08-24T00:42:25.553Z,http://www.bravokalamazoo.com
49002,19528.0,37.0,44526.0,26901.0,9830.0,9698.0,brewpub,Portage,United States,3589,,,Latitude 42,2694594242,Michigan,7842 Portage Rd Attn: Scott Freitas,[],2018-08-11T21:37:51.776Z,http://www.latitude42brewingco.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,micro,Kalamazoo,United States,3397,42.2950789,-85.5715368,Arcadia Brewing Co,2692760458,Michigan,701 E Michigan Ave,[],2018-08-24T00:42:04.699Z,http://www.arcadiaales.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,micro,Kalamazoo,United States,3518,42.2932447058824,-85.5831588823529,Final Gravity Brewing Company,,Michigan,246 N Burdick St,[],2018-08-24T00:42:55.326Z,http://www.finalgravitybrew.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,brewpub,Kalamazoo,United States,3530,42.2908852,-85.590082607993,Gonzo's BigDogg Brewery,2693822739,Michigan,140 S Westnedge Ave,[],2018-08-24T00:43:00.287Z,http://www.gonzosbiggdoggbrewing.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,brewpub,Kalamazoo,United States,3420,42.29491555,-85.5788729220803,Bell's Eccentric Cafe,2693822332,Michigan,355 E Kalamazoo Ave,[],2018-08-24T00:42:15.434Z,http://www.bellsbeer.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,brewpub,Kalamazoo,United States,3637,42.2916484,-85.581578,Olde Peninsula Brewpub and Restaurant,2693432739,Michigan,200 E Michigan Ave,[],2018-08-24T00:43:46.163Z,http://www.oldepeninsula.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,micro,Kalamazoo,United States,3681,42.29072325,-85.5941773954181,Rupert's Brew House,2693379911,Michigan,773 W Michigan Ave,[],2018-08-24T00:44:04.845Z,http://www.rupertsbrewhouse.com
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,brewpub,Kalamazoo,United States,3734,42.2885994897959,-85.5832083061224,Tibbs Brewing Co,8777627397,Michigan,402 S Burdick St,[],2018-08-24T00:44:28.922Z,
49007,10208.0,28.6,23367.0,14508.0,5305.0,4903.0,micro,Kalamazoo,United States,3440,42.303203,-85.578439,Boatyard Brewing Co,2692260300,Michigan,432 E Paterson St,[],2018-08-24T00:42:24.589Z,http://www.boatyardbrewing.com
49008,16599.0,32.5,44893.0,29053.0,7496.0,9103.0,brewpub,Kalamazoo,United States,3430,42.271602248062,-85.6312249418605,Bilbo's Pizza and Brewery,2693825544,Michigan,3307 Stadium Dr,[],2018-08-24T00:42:19.754Z,http://www.bilbospizza.com
49009,43385.0,36.3,53172.0,31385.0,21184.0,22201.0,brewpub,Kalamazoo,United States,3716,42.2300087,-85.6486336,Texas Corners Brewing Company,2698707724,Michigan,6970 Texas Dr,[],2018-08-24T00:44:21.113Z,http://www.texascornersbrewing.com
49013,4890.0,40.1,35691.0,16852.0,2524.0,2366.0,brewpub,Bangor,United States,3476,42.3130809897959,-86.1115220816327,Cognito Brewing Company,9718088863,Michigan,142 W Monroe St,[],2018-08-24T00:42:36.741Z,http://www.cognitobrewingcompany.com
49017,21560.0,40.6,43643.0,22877.0,10521.0,11039.0,planning,Battle Creek,United States,3619,,,New Holland Brewing,,Michigan,,[],2018-08-11T21:37:53.086Z,
49022,31647.0,35.8,25948.0,16398.0,14675.0,16972.0,brewpub,Benton Harbor,United States,3484,,,Cravings Bistro & Pub,2699349700,Michigan,1599 Mall Dr Ste B,[],2018-08-11T21:37:47.962Z,
